YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,ORIGIN,DEST,DEP_DELAY,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,day
2019,4,25,4,2019-04-25,DFW,MAF,441.0,444.0,0,,0,54.0,309,441.0,0.0,3.0,0.0,0.0,Thursday
2019,4,27,6,2019-04-27,DFW,MAF,442.0,436.0,0,,0,48.0,309,436.0,0.0,0.0,0.0,0.0,Saturday
2019,4,15,1,2019-04-15,PIA,CLT,420.0,397.0,0,,0,75.0,607,378.0,0.0,0.0,0.0,19.0,Monday
2019,4,8,1,2019-04-08,DCA,GRR,425.0,454.0,0,,0,90.0,524,251.0,0.0,29.0,0.0,174.0,Monday
2019,4,8,1,2019-04-08,GRR,DCA,446.0,433.0,0,,0,77.0,524,4.0,0.0,0.0,0.0,429.0,Monday
2019,4,7,7,2019-04-07,JAN,CLT,463.0,455.0,0,,0,85.0,562,455.0,0.0,0.0,0.0,0.0,Sunday
2019,4,15,1,2019-04-15,JAN,DCA,639.0,651.0,0,,0,131.0,860,639.0,0.0,12.0,0.0,0.0,Monday
2019,4,15,1,2019-04-15,CRW,CLT,831.0,807.0,0,,0,42.0,221,0.0,0.0,0.0,0.0,807.0,Monday
2019,4,18,4,2019-04-18,CRW,CLT,410.0,399.0,0,,0,45.0,221,399.0,0.0,0.0,0.0,0.0,Thursday
2019,4,4,4,2019-04-04,KOA,SEA,390.0,401.0,0,,0,327.0,2688,0.0,0.0,11.0,0.0,390.0,Thursday
2019,4,5,5,2019-04-05,MSY,LGA,911.0,891.0,0,,0,141.0,1183,891.0,0.0,0.0,0.0,0.0,Friday
2019,4,5,5,2019-04-05,ORD,MSP,571.0,559.0,0,,0,57.0,334,559.0,0.0,0.0,0.0,0.0,Friday
2019,4,5,5,2019-04-05,AUS,SLC,653.0,654.0,0,,0,151.0,1086,23.0,0.0,631.0,0.0,0.0,Friday
2019,4,15,1,2019-04-15,JFK,TPA,565.0,530.0,0,,0,141.0,1005,0.0,0.0,530.0,0.0,0.0,Monday
2019,4,15,1,2019-04-15,CHS,JFK,732.0,769.0,0,,0,120.0,636,0.0,0.0,769.0,0.0,0.0,Monday
2019,4,15,1,2019-04-15,CHS,JFK,420.0,459.0,0,,0,136.0,636,0.0,0.0,459.0,0.0,0.0,Monday
2019,4,15,1,2019-04-15,LAX,BOS,391.0,363.0,0,,0,289.0,2611,363.0,0.0,0.0,0.0,0.0,Monday
2019,4,15,1,2019-04-15,IAD,ATL,561.0,543.0,0,,0,78.0,534,543.0,0.0,0.0,0.0,0.0,Monday
2019,4,7,7,2019-04-07,SEA,LIH,471.0,469.0,0,,0,376.0,2701,469.0,0.0,0.0,0.0,0.0,Sunday
2019,4,7,7,2019-04-07,ALB,ATL,408.0,400.0,0,,0,124.0,853,400.0,0.0,0.0,0.0,0.0,Sunday
2019,4,7,7,2019-04-07,IAH,SLC,427.0,451.0,0,,0,185.0,1195,47.0,380.0,24.0,0.0,0.0,Sunday
2019,4,7,7,2019-04-07,LIH,SEA,436.0,,0,,1,,2701,,,,,,Sunday
2019,4,8,1,2019-04-08,BOS,ATL,600.0,641.0,0,,0,157.0,946,600.0,0.0,41.0,0.0,0.0,Monday
2019,4,8,1,2019-04-08,PHF,ATL,531.0,527.0,0,,0,85.0,508,527.0,0.0,0.0,0.0,0.0,Monday
2019,4,11,4,2019-04-11,GTF,AZA,545.0,564.0,0,,0,119.0,978,564.0,0.0,0.0,0.0,0.0,Thursday
2019,4,7,7,2019-04-07,PBG,SFB,534.0,524.0,0,,0,157.0,1175,504.0,0.0,0.0,0.0,20.0,Sunday
2019,4,21,7,2019-04-21,IND,PGD,366.0,356.0,0,,0,112.0,916,356.0,0.0,0.0,0.0,0.0,Sunday
2019,4,8,1,2019-04-08,AVL,PIE,842.0,840.0,0,,0,81.0,519,840.0,0.0,0.0,0.0,0.0,Monday
2019,4,21,7,2019-04-21,FSD,SFB,428.0,426.0,0,,0,164.0,1334,426.0,0.0,0.0,0.0,0.0,Sunday
2019,4,28,7,2019-04-28,CVG,PIE,648.0,650.0,0,,0,107.0,776,648.0,0.0,2.0,0.0,0.0,Sunday
2019,4,21,7,2019-04-21,AUS,IND,714.0,729.0,0,,0,119.0,919,40.0,674.0,15.0,0.0,0.0,Sunday
2019,4,22,1,2019-04-22,MEM,LAX,972.0,950.0,0,,0,207.0,1619,950.0,0.0,0.0,0.0,0.0,Monday
2019,4,11,4,2019-04-11,PGD,ALB,390.0,394.0,0,,0,161.0,1185,390.0,0.0,4.0,0.0,0.0,Thursday
2019,4,11,4,2019-04-11,ALB,PGD,397.0,391.0,0,,0,162.0,1185,0.0,3.0,0.0,0.0,388.0,Thursday
2019,4,4,4,2019-04-04,OKC,LAS,381.0,373.0,0,,0,133.0,986,373.0,0.0,0.0,0.0,0.0,Thursday
2019,4,4,4,2019-04-04,CVG,LAX,401.0,400.0,0,,0,267.0,1900,400.0,0.0,0.0,0.0,0.0,Thursday
2019,4,7,7,2019-04-07,RDU,MSY,515.0,539.0,0,,0,142.0,779,0.0,24.0,24.0,0.0,491.0,Sunday
2019,4,4,4,2019-04-04,LAX,CVG,400.0,396.0,0,,0,218.0,1900,0.0,0.0,0.0,0.0,396.0,Thursday
2019,4,18,4,2019-04-18,SDF,SAV,377.0,387.0,0,,0,77.0,489,377.0,0.0,10.0,0.0,0.0,Thursday
2019,4,13,6,2019-04-13,AVL,FLL,753.0,756.0,0,,0,106.0,660,753.0,0.0,3.0,0.0,0.0,Saturday
2019,4,28,7,2019-04-28,BOI,LAX,493.0,483.0,0,,0,98.0,674,28.0,0.0,0.0,0.0,455.0,Sunday
2019,4,7,7,2019-04-07,LIH,SAN,653.0,625.0,0,,0,285.0,2676,625.0,0.0,0.0,0.0,0.0,Sunday
2019,4,10,3,2019-04-10,JFK,LAX,386.0,372.0,0,,0,340.0,2475,372.0,0.0,0.0,0.0,0.0,Wednesday
2019,4,4,4,2019-04-04,EAU,ORD,536.0,522.0,0,,0,52.0,269,522.0,0.0,0.0,0.0,0.0,Thursday
2019,4,4,4,2019-04-04,RNO,LAX,968.0,964.0,0,,0,62.0,391,964.0,0.0,0.0,0.0,0.0,Thursday
2019,4,4,4,2019-04-04,LAX,FAT,941.0,948.0,0,,0,40.0,209,0.0,0.0,7.0,0.0,941.0,Thursday
2019,4,5,5,2019-04-05,DFW,GRI,582.0,573.0,0,,0,77.0,561,573.0,0.0,0.0,0.0,0.0,Friday
2019,4,5,5,2019-04-05,MEM,ORD,841.0,854.0,0,,0,92.0,491,841.0,0.0,13.0,0.0,0.0,Friday
2019,4,5,5,2019-04-05,DFW,BTR,615.0,653.0,0,,0,84.0,383,615.0,0.0,38.0,0.0,0.0,Friday
2019,4,21,7,2019-04-21,IAD,PBG,1017.0,1002.0,0,,0,68.0,444,1002.0,0.0,0.0,0.0,0.0,Sunday
2019,4,21,7,2019-04-21,BFF,DEN,418.0,456.0,0,,0,82.0,150,418.0,0.0,38.0,0.0,0.0,Sunday
2019,4,21,7,2019-04-21,JMS,DVL,1182.0,1171.0,0,,0,17.0,83,1045.0,0.0,0.0,0.0,126.0,Sunday
2019,4,21,7,2019-04-21,HYS,DEN,579.0,572.0,0,,0,53.0,298,0.0,0.0,0.0,0.0,572.0,Sunday
2019,4,21,7,2019-04-21,SLN,HYS,417.0,,0,,1,,88,,,,,,Sunday
2019,4,12,5,2019-04-12,RDM,LAX,433.0,413.0,0,,0,94.0,726,413.0,0.0,0.0,0.0,0.0,Friday
2019,4,12,5,2019-04-12,LAX,SBA,370.0,359.0,0,,0,28.0,89,0.0,0.0,0.0,0.0,359.0,Friday
2019,4,12,5,2019-04-12,ORD,ROC,565.0,554.0,0,,0,68.0,528,554.0,0.0,0.0,0.0,0.0,Friday
2019,4,12,5,2019-04-12,IAH,BNA,401.0,388.0,0,,0,84.0,657,0.0,0.0,0.0,0.0,388.0,Friday
2019,4,12,5,2019-04-12,TUL,IAH,415.0,424.0,0,,0,80.0,429,356.0,0.0,9.0,0.0,59.0,Friday
2019,4,12,5,2019-04-12,DTW,SCE,558.0,559.0,0,,0,48.0,301,558.0,0.0,1.0,0.0,0.0,Friday
2019,4,12,5,2019-04-12,MSP,RHI,549.0,549.0,0,,0,43.0,190,549.0,0.0,0.0,0.0,0.0,Friday
2019,4,13,6,2019-04-13,GRI,DFW,659.0,653.0,0,,0,91.0,561,0.0,653.0,0.0,0.0,0.0,Saturday
2019,4,13,6,2019-04-13,ORD,MKE,624.0,644.0,0,,0,20.0,67,624.0,0.0,20.0,0.0,0.0,Saturday
2019,4,13,6,2019-04-13,ECP,DFW,463.0,511.0,0,,0,159.0,685,0.0,226.0,48.0,0.0,237.0,Saturday
2019,4,29,1,2019-04-29,SBN,ORD,423.0,461.0,0,,0,44.0,84,0.0,0.0,461.0,0.0,0.0,Monday
2019,4,29,1,2019-04-29,SLC,ORD,702.0,700.0,0,,0,145.0,1250,700.0,0.0,0.0,0.0,0.0,Monday
2019,4,29,1,2019-04-29,BNA,ORD,564.0,602.0,0,,0,84.0,409,564.0,0.0,38.0,0.0,0.0,Monday
2019,4,29,1,2019-04-29,LAX,RNO,693.0,684.0,0,,0,63.0,391,684.0,0.0,0.0,0.0,0.0,Monday
2019,4,30,2,2019-04-30,LIT,ORD,916.0,892.0,0,,0,85.0,552,892.0,0.0,0.0,0.0,0.0,Tuesday
2019,4,30,2,2019-04-30,SBA,SFO,742.0,723.0,0,,0,47.0,262,723.0,0.0,0.0,0.0,0.0,Tuesday
2019,4,30,2,2019-04-30,SAT,ORD,423.0,398.0,0,,0,134.0,1041,398.0,0.0,0.0,0.0,0.0,Tuesday
2019,4,1,1,2019-04-01,GRB,ORD,451.0,478.0,0,,0,43.0,174,168.0,0.0,27.0,0.0,283.0,Monday
2019,4,1,1,2019-04-01,GJT,PHX,362.0,344.0,0,,0,71.0,438,344.0,0.0,0.0,0.0,0.0,Monday
2019,4,1,1,2019-04-01,GTR,ATL,492.0,465.0,0,,0,43.0,241,130.0,0.0,0.0,0.0,335.0,Monday
2019,4,13,6,2019-04-13,PHL,DFW,552.0,536.0,0,,0,194.0,1303,121.0,0.0,415.0,0.0,0.0,Saturday
2019,4,9,2,2019-04-09,BOS,RSW,654.0,635.0,0,,0,184.0,1249,37.0,0.0,598.0,0.0,0.0,Tuesday
2019,4,10,3,2019-04-10,RSW,BOS,404.0,399.0,0,,0,170.0,1249,0.0,0.0,0.0,0.0,399.0,Wednesday
2019,4,8,1,2019-04-08,ACY,FLL,626.0,610.0,0,,0,134.0,977,0.0,0.0,0.0,0.0,610.0,Monday
2019,4,6,6,2019-04-06,CAK,RSW,393.0,386.0,0,,0,141.0,991,386.0,0.0,0.0,0.0,0.0,Saturday
2019,4,21,7,2019-04-21,BWI,FLL,576.0,566.0,0,,0,129.0,925,566.0,0.0,0.0,0.0,0.0,Sunday
2019,4,22,1,2019-04-22,IAH,TYS,904.0,901.0,0,,0,107.0,771,901.0,0.0,0.0,0.0,0.0,Monday
2019,4,17,3,2019-04-17,IAH,LRD,795.0,807.0,0,,0,53.0,301,795.0,0.0,12.0,0.0,0.0,Wednesday
2019,4,7,7,2019-04-07,IAH,MOB,373.0,485.0,0,,0,143.0,427,0.0,0.0,485.0,0.0,0.0,Sunday
2019,4,15,1,2019-04-15,LBB,IAH,1412.0,1418.0,0,,0,72.0,458,0.0,0.0,1418.0,0.0,0.0,Monday
2019,4,10,3,2019-04-10,RST,ORD,381.0,425.0,0,,0,50.0,268,52.0,0.0,44.0,0.0,329.0,Wednesday
2019,4,25,4,2019-04-25,MEM,EWR,1233.0,1214.0,0,,0,116.0,946,1214.0,0.0,0.0,0.0,0.0,Thursday
2019,4,28,7,2019-04-28,SAT,BWI,470.0,464.0,0,,0,170.0,1407,461.0,0.0,0.0,0.0,3.0,Sunday
2019,4,29,1,2019-04-29,IND,LAX,378.0,369.0,0,,0,252.0,1814,367.0,0.0,0.0,0.0,2.0,Monday
2019,4,29,1,2019-04-29,LAS,SAN,391.0,390.0,0,,0,46.0,258,308.0,0.0,0.0,0.0,82.0,Monday
2019,4,29,1,2019-04-29,LAX,DEN,374.0,360.0,0,,0,109.0,862,5.0,0.0,0.0,0.0,355.0,Monday
2019,4,29,1,2019-04-29,RNO,DEN,362.0,345.0,0,,0,104.0,804,19.0,0.0,0.0,0.0,326.0,Monday
2019,4,14,7,2019-04-14,LGA,MDW,415.0,483.0,0,,0,117.0,725,0.0,0.0,255.0,0.0,228.0,Sunday
2019,4,14,7,2019-04-14,MCO,CMH,397.0,382.0,0,,0,101.0,802,345.0,0.0,0.0,0.0,37.0,Sunday
2019,4,14,7,2019-04-14,MDW,AUS,411.0,414.0,0,,0,127.0,972,0.0,409.0,3.0,0.0,2.0,Sunday
2019,4,14,7,2019-04-14,MDW,BOS,374.0,394.0,0,,0,113.0,861,27.0,0.0,20.0,0.0,347.0,Sunday
2019,4,14,7,2019-04-14,MDW,DCA,398.0,411.0,0,,0,84.0,601,0.0,45.0,13.0,0.0,353.0,Sunday
2019,4,14,7,2019-04-14,MDW,DEN,417.0,409.0,0,,0,125.0,895,39.0,0.0,0.0,0.0,370.0,Sunday
2019,4,14,7,2019-04-14,MDW,MCO,372.0,387.0,0,,0,136.0,990,0.0,0.0,15.0,0.0,372.0,Sunday
2019,4,14,7,2019-04-14,MDW,ORF,457.0,476.0,0,,0,103.0,704,0.0,0.0,19.0,0.0,457.0,Sunday
2019,4,14,7,2019-04-14,MDW,PHX,542.0,553.0,0,,0,189.0,1444,510.0,0.0,11.0,0.0,32.0,Sunday
2019,4,14,7,2019-04-14,RDU,DEN,371.0,372.0,0,,0,218.0,1436,6.0,0.0,1.0,0.0,365.0,Sunday
2019,4,14,7,2019-04-14,SDF,DEN,496.0,484.0,0,,0,146.0,1024,484.0,0.0,0.0,0.0,0.0,Sunday
2019,4,15,1,2019-04-15,OGG,DFW,1015.0,1041.0,0,,0,408.0,3711,1015.0,0.0,26.0,0.0,0.0,Monday
2019,4,12,5,2019-04-12,MEM,DFW,392.0,377.0,0,,0,72.0,431,377.0,0.0,0.0,0.0,0.0,Friday
2019,4,13,6,2019-04-13,MEM,DFW,399.0,617.0,0,,0,153.0,431,0.0,0.0,617.0,0.0,0.0,Saturday
2019,4,14,7,2019-04-14,ATL,ORD,447.0,523.0,0,,0,89.0,606,0.0,388.0,76.0,0.0,59.0,Sunday
2019,4,12,5,2019-04-12,MQT,ORD,522.0,512.0,0,,0,58.0,303,0.0,512.0,0.0,0.0,0.0,Friday
2019,4,14,7,2019-04-14,SYR,ORD,1025.0,1008.0,0,,0,88.0,607,1008.0,0.0,0.0,0.0,0.0,Sunday
2019,4,14,7,2019-04-14,ORD,ALO,466.0,471.0,0,,0,46.0,234,466.0,0.0,5.0,0.0,0.0,Sunday
2019,4,25,4,2019-04-25,TOL,ORD,647.0,658.0,0,,0,44.0,213,647.0,0.0,11.0,0.0,0.0,Thursday
2019,4,14,7,2019-04-14,DAY,ORD,490.0,544.0,0,,0,58.0,240,0.0,0.0,511.0,0.0,33.0,Sunday
2019,4,15,1,2019-04-15,ABE,ORD,494.0,484.0,0,,0,106.0,654,11.0,0.0,0.0,0.0,473.0,Monday
2019,4,30,2,2019-04-30,SGF,DFW,815.0,842.0,0,,0,78.0,364,50.0,753.0,27.0,0.0,12.0,Tuesday
2019,4,7,7,2019-04-07,DFW,GGG,525.0,535.0,0,,0,34.0,140,426.0,0.0,10.0,0.0,99.0,Sunday
2019,4,11,4,2019-04-11,ORD,MQT,958.0,,0,,1,,303,,,,,,Thursday
2019,4,22,1,2019-04-22,ORD,MQT,772.0,764.0,0,,0,50.0,303,0.0,392.0,0.0,0.0,372.0,Monday
2019,4,12,5,2019-04-12,DCA,LIT,1057.0,1058.0,0,,0,145.0,888,662.0,0.0,1.0,0.0,395.0,Friday
2019,4,18,4,2019-04-18,ABI,DFW,409.0,403.0,0,,0,36.0,158,403.0,0.0,0.0,0.0,0.0,Thursday
2019,4,9,2,2019-04-09,ALB,ORD,987.0,961.0,0,,0,114.0,723,12.0,0.0,0.0,0.0,949.0,Tuesday
2019,4,12,5,2019-04-12,FAR,ORD,2079.0,2075.0,0,,0,85.0,557,0.0,61.0,0.0,0.0,2014.0,Friday
2019,4,10,3,2019-04-10,BDL,FLL,417.0,399.0,0,,0,153.0,1173,399.0,0.0,0.0,0.0,0.0,Wednesday
2019,4,13,6,2019-04-13,ATL,SHV,752.0,797.0,0,,0,113.0,551,0.0,752.0,45.0,0.0,0.0,Saturday
2019,4,9,2,2019-04-09,ATL,EYW,761.0,766.0,0,,0,88.0,646,0.0,761.0,5.0,0.0,0.0,Tuesday
2019,4,19,5,2019-04-19,ATL,EYW,785.0,827.0,0,,0,98.0,646,0.0,763.0,42.0,0.0,22.0,Friday
2019,4,14,7,2019-04-14,ATL,GPT,815.0,807.0,0,,0,57.0,352,595.0,0.0,0.0,0.0,212.0,Sunday
2019,4,26,5,2019-04-26,PWM,JFK,1060.0,1091.0,0,,0,55.0,273,0.0,0.0,1091.0,0.0,0.0,Friday
2019,4,22,1,2019-04-22,STL,LGA,741.0,734.0,0,,0,114.0,888,734.0,0.0,0.0,0.0,0.0,Monday
2019,4,26,5,2019-04-26,CLE,JFK,817.0,813.0,0,,0,74.0,425,0.0,0.0,813.0,0.0,0.0,Friday
2019,4,13,6,2019-04-13,BOS,JFK,370.0,360.0,0,,0,46.0,187,141.0,0.0,0.0,0.0,219.0,Saturday
2019,4,15,1,2019-04-15,SYR,DTW,396.0,385.0,0,,0,63.0,374,10.0,0.0,0.0,0.0,375.0,Monday
2019,4,18,4,2019-04-18,TYS,LGA,467.0,480.0,0,,0,99.0,648,467.0,0.0,13.0,0.0,0.0,Thursday
2019,4,15,1,2019-04-15,LGA,SYR,390.0,386.0,0,,0,35.0,198,383.0,0.0,0.0,0.0,3.0,Monday
2019,4,13,6,2019-04-13,DFW,JFK,574.0,550.0,0,,0,162.0,1391,0.0,515.0,0.0,0.0,35.0,Saturday
2019,4,26,5,2019-04-26,BNA,LGA,856.0,843.0,0,,0,101.0,764,0.0,0.0,828.0,0.0,15.0,Friday
2019,4,19,5,2019-04-19,JFK,SYR,480.0,460.0,0,,0,46.0,209,458.0,0.0,0.0,0.0,2.0,Friday
2019,4,19,5,2019-04-19,RDU,CVG,774.0,751.0,0,,0,62.0,390,751.0,0.0,0.0,0.0,0.0,Friday
2019,4,26,5,2019-04-26,RDU,CVG,735.0,730.0,0,,0,72.0,390,0.0,0.0,658.0,0.0,72.0,Friday
2019,4,26,5,2019-04-26,CVG,JFK,865.0,876.0,0,,0,102.0,589,0.0,0.0,876.0,0.0,0.0,Friday
2019,4,15,1,2019-04-15,DCA,JFK,498.0,478.0,0,,0,49.0,213,0.0,0.0,351.0,0.0,127.0,Monday
2019,4,26,5,2019-04-26,DCA,JFK,422.0,439.0,0,,0,48.0,213,0.0,0.0,439.0,0.0,0.0,Friday
2019,4,13,6,2019-04-13,DFW,JFK,453.0,445.0,0,,0,166.0,1391,0.0,321.0,0.0,0.0,124.0,Saturday
2019,4,13,6,2019-04-13,ELP,DFW,540.0,541.0,0,,0,73.0,551,0.0,540.0,1.0,0.0,0.0,Saturday
2019,4,6,6,2019-04-06,DFW,HOU,427.0,468.0,0,,0,86.0,247,7.0,0.0,41.0,0.0,420.0,Saturday
2019,4,6,6,2019-04-06,HOU,DFW,486.0,514.0,0,,0,72.0,247,7.0,17.0,28.0,0.0,462.0,Saturday
2019,4,13,6,2019-04-13,HOU,DFW,414.0,410.0,0,,0,43.0,247,0.0,0.0,0.0,0.0,410.0,Saturday
2019,4,17,3,2019-04-17,MOB,DFW,651.0,641.0,0,,0,79.0,539,0.0,471.0,0.0,0.0,170.0,Wednesday
2019,4,2,2,2019-04-02,BUR,PHX,500.0,492.0,0,,0,62.0,369,492.0,0.0,0.0,0.0,0.0,Tuesday
2019,4,17,3,2019-04-17,HSV,DFW,875.0,884.0,0,,0,113.0,603,0.0,875.0,9.0,0.0,0.0,Wednesday
2019,4,13,6,2019-04-13,BMI,DFW,401.0,417.0,0,,0,137.0,690,0.0,401.0,16.0,0.0,0.0,Saturday
2019,4,27,6,2019-04-27,TUS,PHX,428.0,418.0,0,,0,24.0,110,418.0,0.0,0.0,0.0,0.0,Saturday
2019,4,15,1,2019-04-15,DRO,PHX,523.0,517.0,0,,0,58.0,353,517.0,0.0,0.0,0.0,0.0,Monday
2019,4,17,3,2019-04-17,SDF,DFW,840.0,860.0,0,,0,132.0,733,0.0,840.0,20.0,0.0,0.0,Wednesday
2019,4,13,6,2019-04-13,ELP,PHX,873.0,854.0,0,,0,57.0,347,655.0,0.0,0.0,0.0,199.0,Saturday
2019,4,24,3,2019-04-24,MSY,LAX,653.0,633.0,0,,0,225.0,1670,0.0,0.0,0.0,0.0,633.0,Wednesday
2019,4,19,5,2019-04-19,RSW,CLE,420.0,417.0,0,,0,114.0,1025,0.0,417.0,0.0,0.0,0.0,Friday
2019,4,28,7,2019-04-28,IAD,ROC,849.0,829.0,0,,0,45.0,288,0.0,0.0,829.0,0.0,0.0,Sunday
2019,4,11,4,2019-04-11,GRK,IAH,432.0,424.0,0,,0,37.0,166,0.0,0.0,424.0,0.0,0.0,Thursday
2019,4,14,7,2019-04-14,BHM,ORD,376.0,356.0,0,,0,89.0,583,0.0,0.0,356.0,0.0,0.0,Sunday
2019,4,18,4,2019-04-18,GPT,IAH,1109.0,1130.0,0,,0,78.0,376,1109.0,0.0,21.0,0.0,0.0,Thursday
2019,4,8,1,2019-04-08,GSO,EWR,493.0,490.0,0,,0,69.0,445,0.0,0.0,490.0,0.0,0.0,Monday
2019,4,9,2,2019-04-09,AVP,ORD,793.0,796.0,0,,0,115.0,632,793.0,0.0,3.0,0.0,0.0,Tuesday
2019,4,15,1,2019-04-15,BUF,EWR,592.0,580.0,0,,0,47.0,282,0.0,0.0,568.0,0.0,12.0,Monday
2019,4,14,7,2019-04-14,ORD,CVG,371.0,459.0,0,,0,52.0,264,0.0,371.0,88.0,0.0,0.0,Sunday
2019,4,18,4,2019-04-18,MOB,IAH,1117.0,1116.0,0,,0,79.0,427,0.0,1080.0,0.0,0.0,36.0,Thursday
2019,4,28,7,2019-04-28,ROC,IAD,823.0,814.0,0,,0,50.0,288,0.0,0.0,784.0,0.0,30.0,Sunday
2019,4,14,7,2019-04-14,ORD,TUL,496.0,524.0,0,,0,88.0,585,0.0,0.0,28.0,0.0,496.0,Sunday
2019,4,1,1,2019-04-01,LAN,ORD,381.0,361.0,0,,0,37.0,179,340.0,0.0,0.0,0.0,21.0,Monday
2019,4,3,3,2019-04-03,CHS,EWR,1105.0,1089.0,0,,0,90.0,628,0.0,0.0,1084.0,0.0,5.0,Wednesday
2019,4,14,7,2019-04-14,CHS,EWR,404.0,376.0,0,,0,83.0,628,376.0,0.0,0.0,0.0,0.0,Sunday
2019,4,20,6,2019-04-20,ORD,ICT,769.0,756.0,0,,0,84.0,588,756.0,0.0,0.0,0.0,0.0,Saturday
2019,4,29,1,2019-04-29,SAV,EWR,558.0,558.0,0,,0,105.0,708,0.0,0.0,558.0,0.0,0.0,Monday
2019,4,7,7,2019-04-07,IAD,CLE,888.0,897.0,0,,0,50.0,288,888.0,0.0,9.0,0.0,0.0,Sunday
2019,4,18,4,2019-04-18,IAD,CLE,836.0,833.0,0,,0,51.0,288,820.0,0.0,0.0,0.0,13.0,Thursday
2019,4,4,4,2019-04-04,LCH,IAH,407.0,403.0,0,,0,33.0,127,0.0,0.0,403.0,0.0,0.0,Thursday
2019,4,19,5,2019-04-19,CLE,LGA,1062.0,1068.0,0,,0,76.0,419,6.0,0.0,1050.0,0.0,12.0,Friday
2019,4,19,5,2019-04-19,CAK,EWR,385.0,371.0,0,,0,65.0,382,0.0,0.0,371.0,0.0,0.0,Friday
2019,4,5,5,2019-04-05,CLE,EWR,737.0,711.0,0,,0,61.0,404,711.0,0.0,0.0,0.0,0.0,Friday
2019,4,14,7,2019-04-14,ICT,IAH,1110.0,1092.0,0,,0,79.0,542,1092.0,0.0,0.0,0.0,0.0,Sunday
2019,4,25,4,2019-04-25,STL,EWR,366.0,358.0,0,,0,113.0,872,358.0,0.0,0.0,0.0,0.0,Thursday
2019,4,13,6,2019-04-13,LIT,DAL,364.0,364.0,0,,0,58.0,296,0.0,0.0,0.0,0.0,364.0,Saturday
2019,4,19,5,2019-04-19,ATL,FLL,522.0,550.0,0,,0,116.0,581,0.0,0.0,524.0,0.0,26.0,Friday
2019,4,19,5,2019-04-19,AUS,FLL,620.0,631.0,0,,0,157.0,1105,0.0,616.0,11.0,0.0,4.0,Friday
2019,4,19,5,2019-04-19,FLL,MSY,587.0,567.0,0,,0,96.0,674,511.0,0.0,0.0,0.0,56.0,Friday
2019,4,19,5,2019-04-19,MCO,MHT,379.0,362.0,0,,0,136.0,1142,0.0,312.0,0.0,0.0,50.0,Friday
2019,4,19,5,2019-04-19,MCO,SJU,505.0,524.0,0,,0,161.0,1189,0.0,0.0,521.0,0.0,3.0,Friday
2019,4,8,1,2019-04-08,BNA,DAL,477.0,480.0,0,,0,92.0,623,448.0,0.0,3.0,0.0,29.0,Monday
2019,4,8,1,2019-04-08,CLT,MDW,374.0,399.0,0,,0,86.0,584,1.0,0.0,25.0,0.0,373.0,Monday
2019,4,14,7,2019-04-14,IND,CLT,375.0,419.0,0,,0,118.0,427,375.0,0.0,44.0,0.0,0.0,Sunday
2019,4,20,6,2019-04-20,STL,DFW,410.0,398.0,0,,0,76.0,550,398.0,0.0,0.0,0.0,0.0,Saturday
2019,4,29,1,2019-04-29,STL,DFW,605.0,607.0,0,,0,88.0,550,605.0,0.0,2.0,0.0,0.0,Monday
2019,4,12,5,2019-04-12,DFW,PHL,501.0,512.0,0,,0,154.0,1303,0.0,0.0,22.0,0.0,490.0,Friday
2019,4,20,6,2019-04-20,BDL,MIA,379.0,403.0,0,,0,192.0,1194,379.0,0.0,24.0,0.0,0.0,Saturday
2019,4,15,1,2019-04-15,MSY,MIA,605.0,590.0,0,,0,85.0,675,590.0,0.0,0.0,0.0,0.0,Monday
2019,4,1,1,2019-04-01,DFW,PHL,584.0,585.0,0,,0,154.0,1303,584.0,0.0,1.0,0.0,0.0,Monday
2019,4,1,1,2019-04-01,PHL,DFW,605.0,577.0,0,,0,178.0,1303,26.0,0.0,0.0,0.0,551.0,Monday
2019,4,13,6,2019-04-13,DFW,MEM,474.0,518.0,0,,0,75.0,431,0.0,140.0,44.0,0.0,334.0,Saturday
2019,4,13,6,2019-04-13,PHL,DFW,475.0,631.0,0,,0,230.0,1303,0.0,0.0,478.0,153.0,0.0,Saturday
2019,4,29,1,2019-04-29,SAT,CLT,448.0,427.0,0,,0,135.0,1095,7.0,0.0,0.0,0.0,420.0,Monday
2019,4,11,4,2019-04-11,PHL,SEA,694.0,679.0,0,,0,324.0,2378,653.0,0.0,0.0,0.0,26.0,Thursday
2019,4,29,1,2019-04-29,PHL,LAS,695.0,693.0,0,,0,311.0,2176,0.0,0.0,693.0,0.0,0.0,Monday
2019,4,23,2,2019-04-23,STL,PHX,944.0,946.0,0,,0,179.0,1262,922.0,0.0,2.0,0.0,22.0,Tuesday
2019,4,14,7,2019-04-14,LGA,DFW,404.0,392.0,0,,0,209.0,1389,0.0,0.0,0.0,0.0,392.0,Sunday
2019,4,18,4,2019-04-18,STL,DFW,394.0,374.0,0,,0,83.0,550,0.0,0.0,0.0,0.0,374.0,Thursday
2019,4,8,1,2019-04-08,MCO,DFW,398.0,373.0,0,,0,132.0,985,0.0,0.0,0.0,0.0,373.0,Monday
